# enforce: 7925 rows -- regenerate with `make baseline`
shorten:42441	religious dance of singing and stamping	->	religious dance of singing
shorten:42449	of or belonging to a forest	->	belonging to a forest
shorten:4245	celebrated archbishop of Alexandria in Constantine's time	->	celebrated archbishop of Alexandria
shorten:4246	immortal man of gigantic stature and superhuman strength	->	immortal man of gigantic stature
shorten:42464	of or belonging to visiting or paying court	->	visiting or paying court
shorten:42498	woman who plays on the sambuca	->	woman who plays
shorten:42521	people who lived above and below Rome	->	people who lived above
shorten:42559	precious stone found in India and Arabia	->	precious stone found in India
shorten:4256	of or pertaining to a jurist	->	pertaining to a jurist
shorten:42560	vermilion or a color like vermilion	->	vermilion
shorten:4259	son of Limnate slain by Perseus	->	son of Limnate slain
shorten:42600	city in Ethiopia on Arabian Gulf	->	city in Ethiopia
shorten:42602	inferior salt fish from Black Sea	->	inferior salt fish
shorten:42615	river in Cisalpine Gaul and Umbria	->	river in Cisalpine Gaul
shorten:42642	of or belonging to burdens or baggage	->	belonging to burdens or baggage
shorten:42643	of or belonging to burdens or baggage	->	belonging to burdens or baggage
shorten:4265	high mountain on the Strymonian Gulf	->	high mountain
shorten:42654	swelling in the flesh of animals	->	swelling in the flesh
shorten:42682	shrub growing on banks of Nile	->	shrub growing on banks
shorten:42692	full of twigs or little branches	->	full of twigs
shorten:42707	of or belonging to hoeing or weeding	->	belonging to hoeing or weeding
shorten:42760	of or belonging to sowing or planting	->	belonging to sowing or planting
shorten:42780	appellation of a region in Appulia	->	appellation of a region
shorten:42829	bag to hold stones for slinging	->	bag to hold stones
shorten:42859	of or belonging to the stage	->	belonging to the stage
shorten:42872	of or belonging to a flight of steps or a ladder	->	of or belonging to a
shorten:42919	concave vessel or basin in the form of a boat	->	concave vessel or basin
shorten:42921	town in Thrace celebrated for silver mines	->	town in Thrace celebrated
shorten:42935	precious stone resembling fish scarus of color	->	precious stone resembling fish scarus
shorten:42938	bubbling or gushing water of a spring	->	bubbling or gushing water
shorten:42947	frequent surname in gens Aemilia and Aurelia	->	frequent surname in gens Aemilia
shorten:4296	overseer of the hall or court (atrium)	->	overseer of the hall
shorten:42960	lameness in the ankles or knees	->	lameness in the ankles
shorten:42965	one who dwells in a tent	->	one who dwells
shorten:42966	of or belonging to the making of tents: ars	->	making of tents: ars
shorten:42979	figurative or florid manner of speaking	->	figurative or florid manner
shorten:42990	place for learned conversation or instruction	->	place for learned conversation
shorten:42991	of or belonging to a school	->	belonging to a school
shorten:42993	of or belonging to a school	->	belonging to a school
shorten:42997	fabulous people in Libya with large soles used as umbrellas	->	fabulous people in Libya
shorten:42998	small island in the Sinus Thermaicus	->	small island
shorten:43012	lizard common in Asia and Africa	->	lizard common in Asia
shorten:43025	staff carried by high officials or as a gift to princes	->	staff carried by high officials
shorten:43031	sciron epicurean philosopher in cicero's time	->	sciron epicurean philosopher
shorten:43064	powder or dust produced by sawing	->	powder or dust produced
shorten:43083	crime of threatening with stones in enemy's field to deter cultivation	->	crime of threatening with stones
shorten:43107	of or belonging to a scorpion	->	belonging to a scorpion
shorten:43109	precious stone resembling a scorpion in color or shape	->	precious stone resembling a scorpion
shorten:43121	hollow moulding in a column base	->	hollow moulding
shorten:4313	surname of a person who walks on the tips of shoes	->	surname
shorten:43133	office of a scribe or secretary	->	office of a scribe
shorten:43140	case or box for keeping books	->	case or box
shorten:43149	lines on the draught-board in the game of duodecim-scripta	->	lines on the draught-board
shorten:43156	office of a scribe or secretary	->	office of a scribe
shorten:43157	of or amounting to a scruple (in weight)	->	of or amounting
shorten:43164	of or belonging to a sow	->	belonging to a sow
shorten:43165	one who keeps or breeds sows	->	one who keeps
shorten:43208	thong of a sling for throwing stones	->	thong of a sling
shorten:43218	little dish or platter of a nearly square form	->	little dish or platter
shorten:4322	name of several kings of Pergamos	->	name of several kings
shorten:43222	oblong shield of boards and leather	->	oblong shield of boards
shorten:43226	town on the coast of Bruttium	->	town on the coast
shorten:43235	island of the Aegean Sea opposite Euboea	->	island
shorten:43260	capacity for being cut or divided	->	capacity for being cut
shorten:43267	withdrawal or separation of people or troops	->	withdrawal or separation of people
shorten:4327	to pour out wine in sacrifices	->	to pour out wine
shorten:43285	parts of the body operated upon	->	parts of the body operated
shorten:43296	of or belonging to the purchase of captured or confiscated effects	->	of or belonging to the
shorten:433	to be sour (of wine) to be disagreeable	->	to be sour (of wine)
shorten:43309	of or belonging to the second class	->	belonging to the second class
shorten:43325	axe or hatchet with broad edge	->	axe or hatchet
shorten:43364	seduction of a person or thing	->	seduction of a person
shorten:43377	Helvetian people in the region of the modern Sion or Sitten	->	Helvetian people in the region
shorten:43437	of or belonging to Selga city	->	belonging to Selga city
shorten:43442	town on the coast of Sicily near Lilybœum	->	town on the coast
shorten:43443	seat or stool of old type	->	seat or stool
shorten:43447	of or belonging to a seat	->	belonging to a seat
shorten:43452	of or belonging to a chair	->	belonging to a chair
shorten:4348	boiled down to a third part	->	boiled down
shorten:43502	having only half its body visible	->	having only half its body
shorten:4351	to weave on or to something	->	to weave
shorten:43512	of the size of half a finger	->	size of half a finger
shorten:4361	of or pertaining to Attica or Athens	->	pertaining to Attica or Athens
shorten:43612	of or belonging to a half‑as	->	belonging to a half‑as
shorten:43614	cauterize one half of a horse's foot	->	cauterize one half
shorten:43641	semen of a Roman goddess of crops	->	semen of a Roman goddess
shorten:4365	large fish of the Po river	->	large fish
shorten:43660	town on the coast of Umbria	->	town on the coast
shorten:43669	Roman surname of the gens Annaea	->	Roman surname
shorten:4367	stones built up like a wall for a boundary mark	->	stones built up like
shorten:43686	of or belonging to old people	->	belonging to old people
shorten:43723	bail bilge water out of a ship	->	bail bilge water out
shorten:43757	street in Capua where unguents sold	->	street
shorten:43769	seventh month of the Roman year	->	seventh month
shorten:43784	board or college of seven men	->	board or college
shorten:43807	of or belonging to the number seven	->	belonging to the number seven
shorten:43812	of the feast of the Seven Hills	->	feast of the Seven Hills
shorten:43818	of or belonging to seven hundred	->	belonging to seven hundred
shorten:43844	of or belonging to a tomb	->	belonging to a tomb
shorten:43855	one of the principal rivers of Gallia Celtica	->	one of the principal rivers
shorten:43906	chain of things fastened or holding together	->	chain of things fastened
shorten:43911	small rocky island in the Aegean Sea	->	small rocky island
shorten:43937	of or belonging to a serpent	->	belonging to a serpent
shorten:43939	knee‑bandages for straightening legs of children	->	knee‑bandages for straightening legs
shorten:43953	in the manner of a saw	->	manner of a saw
shorten:43986	to be a servant or slave	->	to be a servant
shorten:4400	German tribe between Rhine and Elbe	->	German tribe between Rhine
shorten:44026	containing a culeus and a half	->	containing a culeus
shorten:44029	of a digit and a half: foramen	->	digit and a half: foramen
shorten:44039	work of one and a half times	->	work of one
shorten:44040	of a foot and a half	->	foot and a half
shorten:44044	soldier rewarded with one and a half rations for bravery	->	soldier rewarded with one
shorten:44058	one who sits in a place	->	one who sits
shorten:44061	worth a sesterce of little value	->	worth a sesterce
shorten:44088	of or belonging to a Sevius	->	belonging to a Sevius
shorten:44089	member of a board of six men	->	member of a board
shorten:44090	of or belonging to a sexvir	->	belonging to a sexvir
shorten:44119	board of six magistrates in provincial towns	->	board of six magistrates
shorten:44138	sexual of or belonging to sex	->	sexual
shorten:4414	addition or augmentation of a definite measure	->	addition or augmentation
shorten:44149	hissing sound of snake or wind instrument	->	hissing sound of snake
shorten:44160	ancient people of Italy on the Tiber	->	ancient people of Italy
shorten:44166	of or for drying or keeping dry	->	of or for drying
shorten:44189	cut or mown with the sickle (sc. after the first crop has been taken off)	->	cut or mown
shorten:4420	of or pertaining to an auction	->	pertaining to an auction
shorten:4421	to hold an auction or public sale	->	to hold an auction
shorten:44210	of or belonging to the stars	->	belonging to the stars
shorten:44227	Christian writer in the middle of the fifth century	->	Christian writer in the middle
shorten:44232	god of Silence among the Egyptians	->	god of Silence
shorten:44233	powerful people of Germany between the Sieg and the Ruhr	->	powerful people of Germany
shorten:44242	furnished with little images or figures	->	furnished with little images
shorten:44248	semicircular couch for reclining at meals	->	semicircular couch for reclining
shorten:44257	ancient town in Latium producing astringent wine	->	ancient town
shorten:44284	river boundary between Lucania and Campania	->	river boundary between Lucania
shorten:44312	pod or husk of leguminous plants	->	pod or husk
shorten:44321	plant called laserpitium in pure Latin	->	plant called laserpitium
shorten:4433	to cause or bring on autumn	->	to cause or bring
shorten:44330	of or belonging to a wood or to trees	->	wood or to trees
shorten:44336	breaking or crushing the forest or trees	->	breaking or crushing the forest
shorten:44363	small river in Troas that falls into the Scamander	->	small river
shorten:44380	small ladle used for wine in sacrifices	->	small ladle used for wine
shorten:44395	hostile encounter of two persons or parties	->	hostile encounter of two persons
shorten:44415	part of Scythia on Black Sea	->	part of Scythia
shorten:44423	of or belonging to Singido in Pannonia	->	belonging to Singido in Pannonia
shorten:44443	mythical robber on the Isthmus of Corinth who bound travellers to pine-trees and hurled them into the air	->	mythical robber on the Isthmus
shorten:44454	son of Æsimus who induced Trojans to bring horse into city	->	son
shorten:44461	large round drinking vessel with swelling sides	->	large round drinking vessel
shorten:44474	small pipe for drinking or sucking	->	small pipe for drinking
shorten:44475	little pipe from which water springs	->	little pipe
shorten:44483	mountain on the frontiers of Lydia and Phrygia	->	mountain on the frontiers
shorten:44488	town of the Odomantic region in Thrace	->	town of the Odomantic region
shorten:44496	of a like application of laws	->	like application of laws
shorten:44507	peninsula on the shores of Lacus Benacus	->	peninsula on the shores
shorten:44514	of or belonging to the plant sirpe	->	belonging to the plant sirpe
shorten:44529	metallic rattle used by Egyptians in rites of Isis and other lascivious festivals	->	metallic rattle used by Egyptians
shorten:44558	strip of parchment bearing title and author name	->	strip of parchment bearing title
shorten:44593	small sock worn by comic actors	->	small sock worn
shorten:44594	low-heeled light shoe worn by Greeks	->	low-heeled light shoe worn
shorten:44615	of or belonging to a mother‑in‑law	->	belonging to a mother‑in‑law
shorten:44619	of or belonging to fellowship or companionship	->	belonging to fellowship or companionship
shorten:44628	district in Asia between the Jaxartes and Oxus	->	district in Asia
shorten:44638	of or belonging to the sun	->	belonging to the sun
shorten:44646	celtic retainers or vassals of a chieftain	->	celtic retainers or vassals
shorten:44664	that which makes firm or solid	->	that which makes firm
shorten:4467	take or bear off or away	->	take or bear off
shorten:44690	to be much accustomed or wont	->	to be much accustomed
shorten:447	casket for incense used in sacrifices	->	casket for incense used
shorten:44716	that appears to be a solecism	->	that appears
shorten:4472	daughter of Aleus and Neœra of Tegea	->	daughter of Aleus and Neœra
shorten:44721	district near Lanuvium on Via Ostiensis	->	district near Lanuvium
shorten:44724	coarse woolen fabric of raw wool	->	coarse woolen fabric
shorten:44730	floor or ground of a room	->	floor or ground
shorten:44735	town on northern coast of Sicily	->	town on northern coast
shorten:44742	she that looses or sets free	->	she that looses
shorten:44749	one who has faith in dreams	->	one who has faith
shorten:44755	to dream of or see in a dream	->	to dream of or see
shorten:4476	son of the Sun and Naupidame	->	son of the Sun
shorten:44842	of or belonging to the shrew-mouse	->	belonging to the shrew-mouse
shorten:44843	logical sophism formed by accumulation of arguments	->	logical sophism formed by accumulation
shorten:44844	bird of Saturn's tribute to augurs	->	bird of Saturn's tribute
shorten:44872	famous astronomer employed by Julius Cœsar in reforming the calendar	->	famous astronomer employed
shorten:44873	Lacedœmonian who taught Hannibal Greek literature and recorded his exploits	->	Lacedœmonian who taught Hannibal Greek
shorten:44890	festive entertainment given on recovery from illness or escape from danger	->	festive entertainment given on recovery
shorten:44899	one who has no generative power	->	one who has no generative
shorten:44923	armed men who sprang up from the dragon's teeth	->	armed men who sprang up
shorten:4493	Minucii family name in the Fasti Capitolini	->	Minucii family name
shorten:44932	small missile weapon with curved blade	->	small missile weapon
shorten:44969	office or dignity of a Spectabilis	->	office or dignity
shorten:4499	clothed with priest dignity of Augustus	->	clothed with priest dignity
shorten:45019	small belly button of a person	->	small belly button
shorten:45030	boxing with iron balls strapped to hands	->	boxing with iron balls strapped
shorten:45037	in the form of a sphinx	->	form of a sphinx
shorten:45040	fabulous monster that posed riddles to travellers	->	fabulous monster that posed riddles
shorten:45052	to furnish with spikes or ears	->	to furnish with spikes
shorten:45066	deity that guarded the fields against thorns	->	deity that guarded the fields
shorten:45073	bracelet kept on arm by elasticity	->	bracelet kept on arm
shorten:45136	place where slain gladiators stripped of clothes	->	place where slain gladiators stripped
shorten:45142	skin or hide of an animal stripped off	->	skin or hide
shorten:45150	insect that lives in the ground	->	insect that lives
shorten:45167	solemn promise or engagement to performance	->	solemn promise or engagement
shorten:45170	one who becomes answerable for another	->	one who becomes answerable
shorten:45180	islands in the Ægean Sea between the Cyclades and Crete	->	islands in the Ægean Sea
shorten:45213	generation of a marine animal of similar shape	->	generation of a marine animal
shorten:45218	that deserves to be spit at	->	that deserves to be spit
shorten:45225	to be stiff or rough with any thing	->	to be stiff or rough
shorten:45257	of or belonging to a stable	->	belonging to a stable
shorten:45258	place where cattle stand or are housed	->	place where cattle stand
shorten:4526	of or pertaining to the pipe or flute	->	pipe or flute
shorten:45275	of or belonging to ponds or pools	->	belonging to ponds or pools
shorten:45276	of or belonging to ponds or pools	->	belonging to ponds or pools
shorten:45279	to form a pool of standing water	->	to form a pool
shorten:45281	full of standing waters or pools	->	full of standing waters
shorten:45287	natural vitriol that distils in drops	->	natural vitriol that distils
shorten:4529	one who sings to the flute	->	one who sings
shorten:45296	tin alloy of silver and lead	->	tin alloy of silver
shorten:45301	blemish in the eye shaped like a grape	->	blemish
shorten:45302	son of Silenus who taught mixing wine with water	->	son
shorten:45310	of or belonging to standing fast	->	belonging to standing fast
shorten:45312	small silver coin of the Jews	->	small silver coin
shorten:45324	of or belonging to a post or station	->	post or station
shorten:45329	one who causes to stand fast	->	one who causes
shorten:45334	slave granted liberty by condition or testamentary provision	->	slave granted liberty by condition
shorten:45357	mistletoe that grows upon firs and larches	->	mistletoe that grows upon firs
shorten:45363	deduction from soldiers' rations granted to military tribunes	->	deduction from soldiers' rations granted
shorten:45371	to be set or covered with stars	->	to be set or covered
shorten:45375	disease of the eyes of horses	->	disease of the eyes
shorten:45400	pedestal of a column or row of columns	->	pedestal of a column
shorten:45403	uterus of a sow that has not yet farrowed	->	uterus
shorten:45407	womb of a sow that has never borne young	->	womb
shorten:45419	one of the Cyclops in Vulcan's smithy	->	one of the Cyclops
shorten:45483	one who demands a formal promise or covenant	->	one who demands a formal
shorten:45499	of or belonging to a ship	->	belonging to a ship
shorten:4550	to become of the color of gold	->	to become of the color
shorten:45506	tree in Carmania yielding odorous gum	->	tree
shorten:45508	group of islands on the southern coast of Gaul	->	group of islands
shorten:45510	nickname of a voluptuary who gave himself out for a Stoic	->	nickname
shorten:45513	long upper garment worn by women	->	long upper garment worn
shorten:45529	medicine for diseases of the mouth	->	medicine for diseases
shorten:45531	fine scales that fly off in hammering	->	fine scales that fly off
shorten:45560	one who is afflicted with strangury	->	one who is afflicted
shorten:45564	of or relating to military stratagems	->	relating to military stratagems
shorten:45573	of or belonging to a soldier	->	belonging to a soldier
shorten:45583	appellation of Venus among the Smyrneans	->	appellation of Venus
shorten:45589	town of Acarnania on the Achelous	->	town of Acarnania
shorten:45595	monument of victory built of captured arms	->	monument of victory built
shorten:45620	one who strips or plucks off	->	one who strips
shorten:45624	make a harsh or shrill sound	->	make a harsh
shorten:45628	row of grain or hay cut down	->	row of grain
shorten:45639	to furnish with furrows or channels	->	to furnish with furrows
shorten:4568	driving of a chariot in the course	->	driving of a chariot
shorten:45687	band or strap used as head ornament or insignia	->	band
shorten:4569	one who contends in the chariotrace	->	one who contends
shorten:45690	of or belonging to an ostrich	->	belonging to an ostrich
shorten:45730	German tribe who held an island in the Rhine	->	German tribe who held
shorten:45737	pedestal of a column or row of columns	->	pedestal of a column
shorten:4574	to be a charioteer or a contender in the chariot-race	->	to be a charioteer
shorten:45759	German tribe between Oder and Elbe	->	German tribe between Oder
shorten:4577	prophetess held in great veneration by the Germans	->	prophetess held in great veneration
shorten:45823	one who ploughs close to any thing	->	one who ploughs close
shorten:45842	to caress or fondle a little	->	to caress
shorten:45891	to come or go under anything	->	to come or go
shorten:45912	to become rough or stormy from below	->	to become rough or stormy
shorten:45922	she that indulges in illicit intercourse	->	she that indulges
shorten:45943	to envy a little or slightly	->	to envy a little
shorten:45969	one who brings under the yoke	->	one who brings
shorten:45970	of or belonging to the yoke	->	belonging to the yoke
shorten:45973	of or belonging to binding together	->	belonging to binding together
shorten:45996	stake or pile driven into ground	->	stake or pile driven
shorten:46	she that renounces or disclaims any thing	->	she that renounces
shorten:4603	of or pertaining to the city Ausa	->	pertaining to the city Ausa
shorten:4606	town of the Ausones near Minturnae	->	town
shorten:46075	signer or joint-signer of an accusation	->	signer or joint-signer
shorten:46088	to follow closely after or immediately	->	to follow closely
shorten:46101	of or belonging to a reserve	->	belonging to a reserve
shorten:46111	subsilles dicebantur quaedam lamellae sacrificiis necessariae	->	subsilles dicebantur quaedam lamellae sacrificiis
shorten:46121	to choose by lot as substitute	->	to choose
shorten:46138	to stand or be under or among	->	to stand or be
shorten:46157	sewn beneath or at the lower part	->	sewn beneath
shorten:46196	rub off or wear away underneath	->	rub off
shorten:46203	to make thin below or at the lower part	->	to make thin below
shorten:46219	to draw away from underneath or by stealth	->	to draw away from underneath
shorten:46221	contained three times in a larger number	->	contained three times
shorten:46239	town of Spain on Rubricatus river	->	town of Spain
shorten:46261	to come with help to one	->	to come with help
shorten:46266	to be somewhat fearful or apprehensive	->	to be somewhat fearful
shorten:46282	surname of the Interamnates on the Liris in Latium	->	surname of the Interamnates
shorten:46292	to kindle or set on fire from below	->	to kindle or set
shorten:46300	to receive as a recruit into a centuria	->	to receive as a recruit
shorten:46326	to gird below or from below	->	to gird below
shorten:46371	assistant to bestiarius in circus combats	->	assistant to bestiarius
shorten:46378	shake or jerk up and down	->	shake or jerk up
shorten:46414	she that sweats or causes sweating	->	she that sweats
shorten:4646	of or pertaining to an automaton	->	pertaining to an automaton
shorten:46460	white four‑cornered veil worn on the head by priests and priestesses	->	white four‑cornered veil worn
shorten:46470	small pouch of sheep's testicles used as marsupium	->	small pouch
shorten:46495	of or belonging to the support of a candidate	->	support of a candidate
shorten:46497	diseased in the hough or pastern	->	diseased in the hough
shorten:46499	ham or hock of a quadruped's hind leg	->	ham or hock
shorten:4650	coarse bread made of unbolted flour	->	coarse bread made
shorten:46510	place beneath which one flies for shelter from rain	->	place beneath which one flies
shorten:46517	to smoke or reek a little	->	to smoke
shorten:46524	pouring or spreading into or among	->	pouring or spreading
shorten:46565	vein of sulphur in the earth	->	vein of sulphur
shorten:46572	town in the Peligni territory near Corfinium	->	town
shorten:46597	to make water under a thing	->	to make water
shorten:46598	one who makes water under himself	->	one who makes water
shorten:46630	contained many times in another number	->	contained many times
shorten:46631	to murmur a little or in secret	->	to murmur a little
shorten:46639	take much of or in strong doses	->	take much
shorten:46654	of or relating to household stuff or furniture	->	household stuff or furniture
shorten:46668	to admire or wonder at exceedingly	->	to admire or wonder
shorten:467	ancestor of the old Persian kings	->	ancestor
shorten:46704	to cover over or in addition	->	to cover
shorten:4672	large fortified town of the Bituriges	->	large fortified town
shorten:46722	to eat besides or after a thing	->	to eat besides
shorten:46744	to demand or exact over and above	->	to demand or exact
shorten:46770	pouring or spreading over or upon	->	pouring or spreading
shorten:46774	carried or heaped upon or over	->	carried or heaped
shorten:46790	to spend or exhaust upon any thing	->	to spend or exhaust
shorten:46800	to lay or cast oneself upon	->	to lay or cast oneself
shorten:46833	to cast or throw over or upon	->	to cast or throw
shorten:46858	to throw or pour over or upon	->	to throw or pour
shorten:46864	to swim above or on top	->	to swim above
shorten:46877	setting just after the sun's setting	->	setting just
shorten:46888	clap or flap over or at a thing	->	clap or flap
shorten:46891	to put or place over or upon	->	to put or place
shorten:469	amber-colored plant in India used in magical arts	->	amber-colored plant in India used
shorten:46908	one who sows upon or in addition	->	one who sows
shorten:46916	to spread out into a lake	->	to spread out
shorten:46919	one who stands by or is present at any thing	->	one who stands
shorten:4692	sweep or brush off or away	->	sweep or brush off
shorten:46928	to bind or draw together above or over	->	to bind
shorten:46943	upper garment of a Jewish priest	->	upper garment
shorten:46988	to make somewhat like or similar	->	to make somewhat like
shorten:47000	to be at hand or in store	->	to be at hand
shorten:47006	one who trips up another's heels	->	one who trips up another's
shorten:47036	she that fraudulently exchanges or substitutes	->	she that fraudulently exchanges
shorten:47051	of or belonging to reckoning or computation	->	belonging to reckoning or computation
shorten:47068	of or belonging to shoots or twigs	->	belonging to shoots or twigs
shorten:47069	to clear of shoots or sprouts	->	to clear of shoots
shorten:4716	Roman poet of the fourth century	->	Roman poet
shorten:47160	in a manner to excite suspicion	->	manner to excite suspicion
shorten:47174	to look up at a thing	->	to look up
shorten:4721	of or belonging to a grandfather	->	belonging to a grandfather
shorten:47212	of or belonging to a shoemaker	->	belonging to a shoemaker
shorten:47213	of or belonging to a shoemaker or cobbler	->	shoemaker or cobbler
shorten:47224	town in Magna Græcia noted for effeminacy and debauchery of its inhabitants	->	town in Magna Græcia noted
shorten:47255	of or belonging to a syllogism	->	belonging to a syllogism
shorten:47259	contribution of money to a feast	->	contribution of money
shorten:4726	one that calls off or away	->	one that calls off
shorten:47262	island of the Aegean Sea between Rhodes and Cnidos	->	island of the Aegean Sea
shorten:47267	powder for sprinkling over the body	->	powder for sprinkling
shorten:47270	of or belonging to concerts or to music	->	concerts or to music
shorten:47272	two rocky islands in the Euxine	->	two rocky islands
shorten:47273	group of persons embracing or wrestling	->	group of persons embracing
shorten:47275	of or belonging to a banquet	->	belonging to a banquet
shorten:47280	contraction of two syllables into one	->	contraction of two syllables
shorten:47282	of or belonging to a sore throat	->	belonging to a sore throat
shorten:47300	belonging to one's family or race	->	one's family or race
shorten:47305	contraction of two vowels into one syllable	->	contraction of two vowels
shorten:47310	in accordance with the synod's decrees	->	in accordance
shorten:47312	precious stone found in fish brain	->	precious stone found
shorten:47315	room where several persons dwell together	->	room where several persons dwell
shorten:47331	king of Numidia during the second Punic war	->	king
shorten:47335	people of Ethiopia remarkable for stature	->	people of Ethiopia remarkable
shorten:47342	reed or cane good for pipes	->	reed or cane good
shorten:47348	stone found in bladder of wolf	->	stone found in bladder
shorten:47351	robe with a train worn by tragic actors	->	robe with a train worn
shorten:47378	of or belonging to booths or shops	->	belonging to booths or shops
shorten:47398	of or relating to boards of wood or plates of metal	->	of or relating to boards
shorten:47400	of or belonging to written documents	->	belonging to written documents
shorten:47408	small mountain chain south of Caudium	->	small mountain chain south
shorten:47414	to desire or try to keep silence	->	to desire or try
shorten:47428	painter of the Age of Augustus	->	painter of the Age
shorten:47459	of or belonging to the ankles	->	belonging to the ankles
shorten:47464	of or belonging to a talent (in weight)	->	talent (in weight)
shorten:47467	small island in the Caspian Sea	->	small island
shorten:47474	peel or coat of an onion	->	peel or coat
shorten:47482	swelling of the feet and legs	->	swelling of the feet
shorten:47493	of or belonging to the imperial treasury	->	belonging to the imperial treasury
shorten:47500	river of Numidia between Lares and Capsa	->	river of Numidia between Lares
shorten:47542	noble Etrurian who assisted Æneas against Turnus	->	noble Etrurian who assisted Æneas
shorten:47568	river of Gaul falling into Garonne	->	river of Gaul falling
shorten:4759	pine nuts that open while still on tree	->	pine nuts that open while
shorten:47597	arm of the sea in Britain	->	arm of the sea
shorten:47608	games at Rome in the Circus Flaminius	->	games at Rome
shorten:4761	gods without fixed place in heaven	->	gods without fixed place
shorten:47617	of or belonging to a sacrifice of a bull (taurobolium)	->	sacrifice of a bull (taurobolium)
shorten:47618	one who has sacrificed a bull to Cybele	->	one who has sacrificed
shorten:47619	to make a sacrifice of a bull	->	to make a sacrifice
shorten:47629	high mountain range in south‑eastern Asia Minor	->	high mountain range
shorten:47647	of or belonging to a badger	->	belonging to a badger
shorten:47701	fabled family of priests in Rhodes	->	fabled family of priests
shorten:47703	centaur killed by Nestor at Pirithous' marriage	->	centaur killed by Nestor
shorten:47725	of or belonging to the earth	->	belonging to the earth
shorten:47730	Scythian name of the Palus Mæotis	->	Scythian name
shorten:47733	place at Syracuse sacred to Apollo	->	place at Syracuse sacred
shorten:47743	town in Bruttium with copper mines	->	town in Bruttium
shorten:47751	of or belonging to the commutation for recruits	->	commutation for recruits
shorten:47761	one who arranges or governs in moderation	->	one who arranges or governs
shorten:47771	of or belonging to the right time	->	belonging to the right time
shorten:47774	of or belonging to a temple	->	belonging to a temple
shorten:47788	town in the south of Thrace	->	town in the south
shorten:47830	tenitae believed to be goddess's fates	->	tenitae believed
shorten:47856	of or belonging to thin clothing	->	belonging to thin clothing
shorten:47877	stream of water to the Capitol at Rome	->	stream of water
shorten:47901	place at extremity of Campus Martius	->	place at extremity
shorten:47925	bough cut off from an olive tree	->	bough cut off
shorten:47936	of or belonging to an olive branch	->	belonging to an olive branch
shorten:47951	of or belonging to the earth or to the land	->	earth or to the land
shorten:47964	born of or from the earth	->	born
shorten:47972	territorial: of or belonging to territory	->	territorial
shorten:48	to give assent to an unfavorable omen	->	to give assent
shorten:48001	small square stone piece for pavements	->	small square stone piece
shorten:48003	in a checkered or tesselated form	->	checkered or tesselated form
shorten:48012	of or belonging to a last will	->	belonging to a last will
shorten:48018	one who bears witness or testifies to a thing	->	one who bears witness
shorten:48022	to move a mare or stallion to a stall	->	to move a mare
shorten:48033	vessel or lid for cooking food	->	vessel or lid
shorten:48036	of or belonging to a tortoise	->	belonging to a tortoise
shorten:48069	words occurring in only four cases	->	words occurring
shorten:48095	deity of the Gauls to whom human sacrifices were offered	->	deity of the Gauls
shorten:481	river in southern Sicily between Thermae and Selinus	->	river in southern Sicily
shorten:48100	of or belonging to the citadel of the Teutones	->	citadel of the Teutones
shorten:48116	city of Numidia on Mediterranean coast	->	city of Numidia
shorten:48136	Roman surname of the Juventian gens	->	Roman surname
shorten:48138	Thracian poet blinded after contest with Muses	->	Thracian poet blinded after contest
shorten:48143	island in the north of the Aegean Sea	->	island in the north
shorten:48157	encased in a case or cover	->	encased in a case
shorten:48160	one of the first four Muses	->	one of the first four
shorten:48167	celebrated physician of Laodicea in Syria	->	celebrated physician of Laodicea
shorten:48198	small island in the Ægean Sea	->	small island
shorten:4820	sacred bull worshipped at Hermonthis in Upper Egypt	->	sacred bull worshipped at Hermonthis
shorten:48217	Scythian king who fed lions with human flesh	->	Scythian king who fed lions
shorten:48228	festival of Demeter or Ceres among Greeks	->	festival of Demeter or Ceres
shorten:48256	little town on the coast of Bœotia	->	little town on the coast
shorten:48264	armed with a breastplate or corselet	->	armed with a breastplate
shorten:48269	egyptian name of the fifth Mercury	->	egyptian name
shorten:48291	town of the Locri Epicnemidii on the Boagrius	->	town of the Locri Epicnemidii
shorten:48300	city of Lucania on the Tarentine Gulf	->	city of Lucania
shorten:48306	one of the Hyades who nursed Jupiter and Bacchus	->	one of the Hyades who
shorten:48313	altar in a Greek theatre's orchestra	->	altar
shorten:48331	of or belonging to a door	->	belonging to a door
shorten:48337	bearing the thyrsus or Bacchic staff	->	bearing the thyrsus
shorten:48339	staff twined with ivy and vine-shoots	->	staff twined with ivy
shorten:48360	of or belonging to Tibiga town	->	belonging to Tibiga town
shorten:48362	of or belonging to pipe or flute	->	belonging to pipe or flute
shorten:48405	river in Istria between Aquileia and Trieste	->	river in Istria between Aquileia
shorten:48413	courtier of Pyrrhus who proposed to kill his master for a reward	->	courtier of Pyrrhus who proposed
shorten:48427	of or belonging to plunging in or dyeing	->	plunging in or dyeing
shorten:48461	military rawness or inexperience of a young soldier	->	military rawness or inexperience
shorten:48466	very ancient town in Argolis where Hercules was brought up	->	very ancient town
shorten:48491	Roman comic poet of the ante‑class period	->	Roman comic poet
shorten:48502	legate of Cæsar in the Gallic war	->	legate of Cæsar
shorten:48553	town of Mœsia on the Pontus Euxinus	->	town of Mœsia
shorten:48557	Scythian queen who defeated elder Cyrus	->	Scythian queen who defeated elder
